Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
SOROS FUND MANAGEMENT LLC,MEDASSETS INC COM STK (DE),MDAS,9/30/2011,SH,13400,129000,0,0,0.0022,,362,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,VanceInfo Technologies Inc,VIT,9/30/2011,SH,19200,129000,421600,9743000,0.0022,0.137,363,117,-95.44592,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Scientific Games Corp. Class A,SGMS,9/30/2011,SH,17900,127000,11400,118000,0.0022,0.0017,364,532,57.017544,addition,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Rex Energy Corp,REXXQ,9/30/2011,SH,10000,127000,14600,150000,0.0022,0.0021,365,497,-31.506849,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,"Forest City Enterprises, Inc. Class A",FCE.A,9/30/2011,SH,11600,124000,0,0,0.0021,,366,999999,,new,REAL ESTATE
SOROS FUND MANAGEMENT LLC,"Pep Boys-Manny, Moe & Jack (The)",PBY,9/30/2011,SH,12400,122000,24600,269000,0.0021,0.0038,367,380,-49.593496,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Key Energy Services Inc,KEGX,9/30/2011,SH,1.29,122000,0,0,0.0021,,368,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,GT ADVANCED TECHNOLOGIES INC COM,GTATQ,9/30/2011,SH,17200,121000,0,0,0.0021,,369,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,REPUBLIC AWYS HLDGS INC,RJETQ,9/30/2011,SH,42800,120000,0,0,0.0021,,370,999999,,new,TRANSPORTS
SOROS FUND MANAGEMENT LLC,"Dole Food Co., Inc. (New)",DOLE,9/30/2011,SH,12000,120000,0,0,0.0021,,371,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,CITIZENS REP BANCORP INC COM STK (MI),CRBC,9/30/2011,SH,17200,120000,0,0,0.0021,,372,999999,,new, 
SOROS FUND MANAGEMENT LLC,Newell Brands Inc,NWL,9/30/2011,SH,10000,118000,0,0,0.002,,373,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Bank of America Corp. (North Carolina National Bank),BAC,9/30/2011,SH,19400,118000,0,0,0.002,,374,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Akorn Inc,AKRX,9/30/2011,SH,14900,116000,0,0,0.002,,375,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Provident Energy Ltd.,PVX,9/30/2011,SH,14000,115000,0,0,0.002,,376,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Sonic Corp.,SONC,9/30/2011,SH,16100,114000,0,0,0.002,,377,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Navigant Consulting Inc.,NCI,9/30/2011,SH,12300,114000,0,0,0.002,,378,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"Cowen Group, Inc.",COWN,9/30/2011,SH,41900,114000,0,0,0.002,,379,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,"FelCor Lodging Trust, Inc.",FCH,9/30/2011,SH,48600,113000,23700,126000,0.0019,0.0018,380,522,105.063291,addition,REAL ESTATE
SOROS FUND MANAGEMENT LLC,ExamWorks Group Inc,EXAM,9/30/2011,SH,11100,113000,0,0,0.0019,,381,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Resolute Energy Corp,REN,9/30/2011,SH,2000,113000,2040,165000,0.0019,0.0023,382,480,-1.960784,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,Rigel Pharmaceuticals Inc,RIGL,9/30/2011,SH,15200,112000,14500,133000,0.0019,0.0019,383,514,4.827586,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"First Midwest Bancorp, Inc.",FMBI,9/30/2011,SH,14700,108000,0,0,0.0019,,384,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Resources Connection Inc,RGP,9/30/2011,SH,10900,107000,10400,125000,0.0018,0.0018,385,524,4.807692,addition,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Neurocrine Biosciences Inc.,NBIX,9/30/2011,SH,17800,106000,23400,188000,0.0018,0.0026,386,448,-23.931624,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Achillion Pharmaceuticals Inc,ACHN,9/30/2011,SH,22400,106000,0,0,0.0018,,387,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,ACTUA CORP COM,ACTA,9/30/2011,SH,11400,105000,0,0,0.0018,,388,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Halozyme Therapeutics Inc,HALO,9/30/2011,SH,17100,105000,0,0,0.0018,,389,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Hope Bancorp Inc,HOPE,9/30/2011,SH,17100,104000,0,0,0.0018,,390,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,RPT Realty,RPT,9/30/2011,SH,12600,103000,20500,254000,0.0018,0.0036,391,388,-38.536585,reduction,REAL ESTATE
SOROS FUND MANAGEMENT LLC,"Dime Community Bancshares, Inc.",DCOM,9/30/2011,SH,10100,102000,0,0,0.0017,,392,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Parker Drilling Co,PKDSQ,9/30/2011,SH,1540.77,101000,1694.18,149000,0.0017,0.0021,393,501,-9.055118,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,"Force Protection, Inc.",FRPT,9/30/2011,SH,26000,100000,36600,182000,0.0017,0.0026,394,460,-28.961749,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"Affymax, Inc. ADR",AFFY,9/30/2011,SH,22200,99000,133717,919000,0.0017,0.0129,395,269,-83.397773,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Sprint Corp,S,9/30/2011,SH,32100,98000,1101089,5935000,0.0017,0.0835,396,149,-97.084704,reduction,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,NorthStar Realty Finance Corp.,NRF,9/30/2011,SH,14800,98000,0,0,0.0017,,397,999999,,new,REAL ESTATE
SOROS FUND MANAGEMENT LLC,Wabash National Corp.,WNC,9/30/2011,SH,20300,97000,750000,7028000,0.0017,0.0988,398,138,-97.293333,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,LeapFrog Enterprises Inc,LF,9/30/2011,SH,28400,96000,0,0,0.0016,,399,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Xenoport Inc,XNPT,9/30/2011,SH,16200,96000,26200,187000,0.0016,0.0026,400,451,-38.167939,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"TELECOMMUNICATIONS SYS INC ""A""",TSYS,9/30/2011,SH,27500,95000,0,0,0.0016,,401,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Drive Shack Inc,DS,9/30/2011,SH,8317.87,95000,0,0,0.0016,,402,999999,,new,REAL ESTATE
SOROS FUND MANAGEMENT LLC,EXIDE TECHNOLOGIES NEW COM,XIDEQ,9/30/2011,SH,23800,95000,0,0,0.0016,,403,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Callaway Golf Co.,ELY,9/30/2011,SH,18300,95000,31500,196000,0.0016,0.0028,404,439,-41.904762,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Leap Wireless International Inc. (New),LEAP,9/30/2011,SH,13600,94000,0,0,0.0016,,405,999999,,new,Communications
SOROS FUND MANAGEMENT LLC,Modine Manufacturing Corp.,MOD,9/30/2011,SH,10400,94000,0,0,0.0016,,406,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Acco Brands Corp,ACCO,9/30/2011,SH,19600,93000,13915,109000,0.0016,0.0015,407,538,40.855192,addition,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Rudolph Technologies Inc,RTEC,9/30/2011,SH,13900,93000,0,0,0.0016,,408,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Prestige Consumer Healthcare Inc,PBH,9/30/2011,SH,10200,92000,0,0,0.0016,,409,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Mindspeed Technology Inc,MSPD,9/30/2011,SH,17600,92000,0,0,0.0016,,410,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Stoneridge Inc.,SRI,9/30/2011,SH,17400,91000,11600,171000,0.0016,0.0024,411,469,50,addition,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,INTEGRATED SILICON SOLUTN INC,ISSI,9/30/2011,SH,11600,91000,16700,161000,0.0016,0.0023,412,484,-30.538922,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Move Inc.,MOVE,9/30/2011,SH,15375,90000,37125,325000,0.0015,0.0046,413,359,-58.585859,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,Epocrates Inc,EPOC,9/30/2011,SH,10000,90000,0,0,0.0015,,414,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,OneSpan Inc,OSPN,9/30/2011,SH,17500,89000,0,0,0.0015,,415,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Sigma Designs Inc.,SIGM,9/30/2011,SH,11300,89000,20400,156000,0.0015,0.0022,416,489,-44.607843,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,ACTUATE CORPORATION,BIRT,9/30/2011,SH,15900,88000,24200,142000,0.0015,0.002,417,505,-34.297521,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Berkshire Hathaway Inc Class B,BRK.B,9/30/2011,SH,1229,88000,400,31000,0.0015,0.0004,418,579,207.25,addition,FINANCE
SOROS FUND MANAGEMENT LLC,H&E Equipment Services Inc,HEES,9/30/2011,SH,10600,87000,13600,190000,0.0015,0.0027,419,447,-22.058824,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,IDENIX PHARMACEUTICALS INC,IDIX,9/30/2011,SH,17200,86000,0,0,0.0015,,420,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Avid Technology Inc,AVID,9/30/2011,SH,10700,83000,0,0,0.0014,,421,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"ArQule, Inc.",ARQL,9/30/2011,SH,16100,81000,10401,65000,0.0014,0.0009,422,562,54.792808,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,AMN Healthcare Services Inc,AMN,9/30/2011,SH,19900,80000,0,0,0.0014,,423,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,GLOBAL GEOPHYSICAL SER INC COM STK,GEGSQ,9/30/2011,SH,10100,80000,0,0,0.0014,,424,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,CapitalSource Inc.,CSE,9/30/2011,SH,13000,80000,40500,261000,0.0014,0.0037,425,385,-67.901235,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,"Photronics, Inc.",PLAB,9/30/2011,SH,15800,79000,0,0,0.0014,,426,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,CAL DIVE INTERNATIONAL INC COM,CDVIQ,9/30/2011,SH,41500,79000,0,0,0.0014,,427,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,SunOpta Inc.,STKL,9/30/2011,SH,15700,77000,0,0,0.0013,,428,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Caplease Inc,LSE,9/30/2011,SH,21000,76000,44000,216000,0.0013,0.003,429,413,-52.272727,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,"MFA Financial, Inc.",MFA,9/30/2011,SH,10800,76000,0,0,0.0013,,430,999999,,new,REAL ESTATE
SOROS FUND MANAGEMENT LLC,Popular Inc (Puerto Rico),BPOP,9/30/2011,SH,50100,76000,71400,197000,0.0013,0.0028,431,438,-29.831933,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,Boyd Gaming Corp.,BYD,9/30/2011,SH,15600,76000,0,0,0.0013,,432,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Triangle Petroleum Corp,TPLM,9/30/2011,SH,20700,74000,0,0,0.0013,,433,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Iridium Communications Inc,IRDM,9/30/2011,SH,11700,73000,16400,142000,0.0013,0.002,434,506,-28.658537,reduction,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Winn-Dixie Stores Inc (New),WINN,9/30/2011,SH,11900,70000,0,0,0.0012,,435,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Codexis Inc,CDXS,9/30/2011,SH,14800,68000,0,0,0.0012,,436,999999,,new,MATERIALS
SOROS FUND MANAGEMENT LLC,Lionbridge Technologies Inc.,LIOX,9/30/2011,SH,26900,67000,20000,64000,0.0011,0.0009,437,563,34.5,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Ruths Hospitality Group Inc,RUTH,9/30/2011,SH,15400,66000,0,0,0.0011,,438,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,WET SEAL INC CL-A,WTSLQ,9/30/2011,SH,14800,66000,54300,243000,0.0011,0.0034,439,395,-72.744015,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,COMCAST CORP SPL A (NEW),CMCSK,9/30/2011,SH,3200,66000,4600,111000,0.0011,0.0016,440,535,-30.434783,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Destination XL Group Inc.,DXLG,9/30/2011,SH,17500,65000,28900,120000,0.0011,0.0017,441,531,-39.446367,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Immersion Corp,IMMR,9/30/2011,SH,10500,63000,0,0,0.0011,,442,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Warren Resources Inc,WRES,9/30/2011,SH,25900,62000,42300,161000,0.0011,0.0023,443,483,-38.770686,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,Kite Realty Group Trust,KRG,9/30/2011,SH,16200,59000,20515,102000,0.001,0.0014,444,541,-21.03339,reduction,REAL ESTATE
SOROS FUND MANAGEMENT LLC,"PDL BioPharma, Inc.",PDLI,9/30/2011,SH,10000,56000,0,0,0.001,,445,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Sirius XM Holdings Inc,SIRI,9/30/2011,SH,34300,52000,1000000,2190000,0.0009,0.0308,446,226,-96.57,reduction,COMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Pyxus Intl Inc,PYX,9/30/2011,SH,2120,52000,1810,58000,0.0009,0.0008,447,567,17.127072,addition,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Inhibitex Inc,INHX,9/30/2011,SH,20900,51000,46400,182000,0.0009,0.0026,448,459,-54.956897,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Southwest Bancorp Inc (OK),OKSB,9/30/2011,SH,11900,50000,11900,117000,0.0009,0.0016,449,533,0,,FINANCE
SOROS FUND MANAGEMENT LLC,Sealy Corp.,ZZ,9/30/2011,SH,33300,50000,0,0,0.0009,,450,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Regions Financial Corp.  (Birmingham, AL)",RF,9/30/2011,SH,15200,50000,0,0,0.0009,,451,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,"Westell Technologies, Inc. Class A",WSTL,9/30/2011,SH,5350,46000,0,0,0.0008,,452,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Correvio Pharma Corp,CORV,9/30/2011,SH,2760,45000,2640,59000,0.0008,0.0008,453,566,4.545455,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Array Biopharma Inc,ARRY,9/30/2011,SH,22400,44000,0,0,0.0008,,454,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Flow International Inc.,FLOW,9/30/2011,SH,19800,44000,20805,74000,0.0008,0.001,455,555,-4.83057,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,NII HOLDINGS INC CL,NIHDQ,9/30/2011,SH,1400,38000,1700,72000,0.0007,0.001,456,556,-17.647059,reduction,Communications
SOROS FUND MANAGEMENT LLC,Liberty Global plc Class C,LBTYK,9/30/2011,SH,2000,34000,1600,34000,0.0006,0.0005,457,576,25,addition,COMMUNICATIONS
SOROS FUND MANAGEMENT LLC,FBR & Co,FBRC,9/30/2011,SH,3325,32000,6400,87000,0.0005,0.0012,458,549,-48.046875,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,AMR Corp,AAMRQ,9/30/2011,SH,10600,32000,0,0,0.0005,,459,999999,,new,TRANSPORTS
SOROS FUND MANAGEMENT LLC,Orbitz Worldwide Inc,OWW,9/30/2011,SH,12800,28000,0,0,0.0005,,460,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Walgreens Boots Alliance Inc.,WBA,9/30/2011,SH,800,26000,0,0,0.0004,,461,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,AC Moore Arts & Crafts Inc,ACMR,9/30/2011,SH,22175,24000,22175,55000,0.0004,0.0008,462,568,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,iShares MSCI Emerging Index Fund,EEM,9/30/2011,SH,600,22000,900,43000,0.0004,0.0006,463,573,-33.333333,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,"Synovus Financial Corp. (Columbus, GA)",SNV,9/30/2011,SH,2572.2,20000,13446.89,196000,0.0003,0.0028,464,440,-80.871413,reduction,FINANCE
SOROS FUND MANAGEMENT LLC,SPDR S&P Financial ETF,XLF,9/30/2011,SH,1723.4,16000,0,0,0.0003,,465,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,THORATEC CORPORATION,THOR,9/30/2011,SH,400,14000,0,0,0.0002,,466,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Opnext Inc,OPXT,9/30/2011,SH,0,0,42400,97000,,0.0014,999999,545,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Oracle Corp,ORCL,9/30/2011,SH,0,0,6900,227000,,0.0032,999999,404,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,F5 Networks Inc,FFIV,9/30/2011,SH,0,0,9700,1069000,,0.015,999999,262,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,AXT Inc.,AXTI,9/30/2011,SH,0,0,20000,170000,,0.0024,999999,471,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,DIRECTV COM STK (DE),DTV,9/30/2011,CALL,0,0,150000,7623000,,0.1072,999999,133,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Jamba Inc,JMBA,9/30/2011,SH,0,0,3880,42000,,0.0006,999999,574,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,ON Semiconductor Corp,ON,9/30/2011,SH,0,0,37500,393000,,0.0055,999999,321,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Ciena Corp,CIEN,9/30/2011,SH,0,0,1100,20000,,0.0003,999999,580,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Clearwire Corp. Class A,CLWR,9/30/2011,SH,0,0,795776,3008000,,0.0423,999999,201,-100,soldall,Communications
SOROS FUND MANAGEMENT LLC,Headwaters Inc.,HW,9/30/2011,SH,0,0,32399,101000,,0.0014,999999,543,-100,soldall,MATERIALS
SOROS FUND MANAGEMENT LLC,"Accuray, Inc.",ARAY,9/30/2011,SH,0,0,16100,129000,,0.0018,999999,520,-100,soldall,HEALTH CARE
SOROS FUND MANAGEMENT LLC,AT&T Inc. (Southwestern Bell - SBC Corp.),T,9/30/2011,CALL,0,0,440000,13820000,,0.1944,999999,90,-100,soldall,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Eaton Corp. (Torbenson Axle Co. - Eaton Axle & Spring),ETN,9/30/2011,CALL,0,0,430000,22124000,,0.3111,999999,66,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Eaton Corp. (Torbenson Axle Co. - Eaton Axle & Spring),ETN,9/30/2011,SH,0,0,150500,7743000,,0.1089,999999,129,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,General Growth Properties Inc. (DE),GGP,9/30/2011,SH,0,0,41998,701000,,0.0099,999999,290,-100,soldall,REAL ESTATE
SOROS FUND MANAGEMENT LLC,Intel Corp.,INTC,9/30/2011,SH,0,0,238743,5291000,,0.0744,999999,161,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Lawson Software Inc,LWSN,9/30/2011,PRN,0,0,215095000,223161000,,3.1384,999999,7,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Lawson Software Inc,LWSN,9/30/2011,SH,0,0,7666666,86020000,,1.2097,999999,20,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,NVIDIA Corp.,NVDA,9/30/2011,SH,0,0,258274,4116000,,0.0579,999999,179,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,OMNIVISION TECHNOLOGIES INC,OVTI,9/30/2011,PUT,0,0,125000,4351000,,0.0612,999999,172,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Nutrien Ltd,NTR,9/30/2011,SH,0,0,271700,15484000,,0.2178,999999,83,-100,soldall,MATERIALS
SOROS FUND MANAGEMENT LLC,POWERWAVE TECHNOLOGIES INC COM STK,PWAVQ,9/30/2011,SH,0,0,10680,158000,,0.0022,999999,487,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"State Street Corp. (State Street Bank & Trust Co., Boston, MA)",STT,9/30/2011,SH,0,0,50200,2264000,,0.0318,999999,221,-100,soldall,FINANCE
SOROS FUND MANAGEMENT LLC,Target Corp.,TGT,9/30/2011,CALL,0,0,300000,14073000,,0.1979,999999,87,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Target Corp.,TGT,9/30/2011,SH,0,0,552600,25922000,,0.3645,999999,59,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Greenbrier Companies Inc. (The),GBX,9/30/2011,SH,0,0,750000,14820000,,0.2084,999999,86,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"United Rentals, Inc.",URI,9/30/2011,SH,0,0,8400,213000,,0.003,999999,415,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"Home Depot, Inc. (The)",HD,9/30/2011,CALL,0,0,165000,5976000,,0.084,999999,148,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Home Depot, Inc. (The)",HD,9/30/2011,SH,0,0,2600,94000,,0.0013,999999,548,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Caterpillar Inc.,CAT,9/30/2011,SH,0,0,22200,2363000,,0.0332,999999,219,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Global Payments Inc.,GPN,9/30/2011,SH,0,0,8200,209000,,0.0029,999999,421,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"KeyCorp, Inc. (Cleveland, Ohio)",KEY,9/30/2011,SH,0,0,11700,97000,,0.0014,999999,546,-100,soldall,FINANCE
SOROS FUND MANAGEMENT LLC,Macys Inc,M,9/30/2011,CALL,0,0,100000,2924000,,0.0411,999999,202,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Macys Inc,M,9/30/2011,SH,0,0,603300,17640000,,0.2481,999999,75,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Southwest Airlines Co.,LUV,9/30/2011,SH,0,0,11600,132000,,0.0019,999999,517,-100,soldall,TRANSPORTS
SOROS FUND MANAGEMENT LLC,"Thermo Fisher Scientific, Inc.",TMO,9/30/2011,CALL,0,0,200000,12878000,,0.1811,999999,94,-100,soldall,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"Thermo Fisher Scientific, Inc.",TMO,9/30/2011,SH,0,0,937100,60340000,,0.8486,999999,27,-100,soldall,HEALTH CARE
SOROS FUND MANAGEMENT LLC,U.S. Bancorp (First National Bank of Cincinnati),USB,9/30/2011,SH,0,0,124000,3163000,,0.0445,999999,198,-100,soldall,FINANCE
SOROS FUND MANAGEMENT LLC,Anthem Inc,ANTM,9/30/2011,SH,0,0,3300,260000,,0.0037,999999,386,-100,soldall,HEALTH CARE
SOROS FUND MANAGEMENT LLC,FedEx Corporation,FDX,9/30/2011,CALL,0,0,610000,57859000,,0.8137,999999,29,-100,soldall,TRANSPORTS
SOROS FUND MANAGEMENT LLC,FedEx Corporation,FDX,9/30/2011,SH,0,0,120600,11439000,,0.1609,999999,105,-100,soldall,TRANSPORTS
SOROS FUND MANAGEMENT LLC,Symmetry Medical Inc,SMA,9/30/2011,SH,0,0,21000,188000,,0.0026,999999,449,-100,soldall,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Belo Corp Class A,BLC,9/30/2011,SH,0,0,20900,157000,,0.0022,999999,488,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Axiall Corporation,AXLL,9/30/2011,SH,0,0,12400,299000,,0.0042,999999,371,-100,soldall,MATERIALS
SOROS FUND MANAGEMENT LLC,"B/E Aerospace, Inc .",BEAV,9/30/2011,SH,0,0,203900,8321000,,0.117,999999,122,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Petrohawk Energy Corp,HK,9/30/2011,SH,0,0,310500,7660000,,0.1077,999999,131,-100,soldall,ENERGY
SOROS FUND MANAGEMENT LLC,AGCO Corp,AGCO,9/30/2011,SH,0,0,7500,370000,,0.0052,999999,335,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Convergys Corp.,CVG,9/30/2011,SH,0,0,20300,277000,,0.0039,999999,377,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Designer Brands Inc,DBI,9/30/2011,SH,0,0,15200,385000,,0.0054,999999,322,-100,soldall,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Emulex Corp.,ELX,9/30/2011,SH,0,0,43300,372000,,0.0052,999999,333,-100,soldall,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Ferro Corp.,FOE,9/30/2011,SH,0,0,27300,367000,,0.0052,999999,337,-100,soldall,MATERIALS
SOROS FUND MANAGEMENT LLC,"Freeport-McMoRan Copper & Gold, Inc",FCX,9/30/2011,SH,0,0,300900,15918000,,0.2239,999999,81,-100,soldall,MATERIALS
SOROS FUND MANAGEMENT LLC,ManpowerGroup Inc.,MAN,9/30/2011,SH,0,0,5900,317000,,0.0045,999999,361,-100,soldall,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Netflix Inc,NFLX,9/30/2011,SH,0,0,56007,2102000,,0.0296,999999,230,-100,soldall,COMMUNICATIONS
